"NBa7we src","d4r55","fzvQIb","xRkPPb","qmhsmd","ARRgmb src","wiI7pd","RfnDt","eaLgGf","dSlJg","dSlJg 2","znYl0","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjXlZhH6z6vVAUeFE-QC85UpPn_j8sTujibvKTZ-Uw0cVIeCRzM=w72-h72-p-rp-mo-br100","Rinatalinda Purwantina","3/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The room is enough to sleep, the bathroom is quite clean, but yesterday the tap leaked so it was noisy, because I was just resting so I chose the standard one
Breakfast includes rice with tofu, enough omelettes to fill your stomach, there are many culinary places around the guesthouse, quite strategic","7 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXx404D46Cup2sZdtKpnW6XdHxQcbSlRn--x08mqe_zOMLdtxKCEQ=w72-h72-p-rp-mo-ba5-br100","Sri Nuryanti Purwantiningsih","3/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Price.250 lebaran is enough. for a resting place. parking car... good mileage.. there is hot water. r. 104. downstairs.
AC. too big can't be reduced. Give bottled mineral water... basically it's good …","Local Guide · 29 reviews · 629 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWn76Et9zyPPwr0o3Qjabm95Mlu_fOomxixNIr5138KqK5tUP8a2A=w72-h72-p-rp-mo-ba6-br100","Daniel Kurniawan","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The UKSW Guest House is one of the alternative places to stay for me. The location is easy to reach, besides that the price is quite efficient. I have experienced staying in several different types of rooms. Indeed, there are some parts …","Local Guide · 253 reviews · 2,345 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeSe9ibNVY65MpgeQh70I370foM0-7tEPyVc9CIfSq5Ekli093sZJVPBoLD5d5qPK_2rw=w72-h72-p-rp-br100","sin_ik_1999","3/5","8 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","the place is simple and quite cheap and clean. the location is in the city so it is close to everywhere. ||The building is old but quite well maintained. the room is quite cold even without air conditioning because the ceiling is high and …","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWA2x22Wjdv-qhVID-Is4YAwv_d3jyjDgBVWEQNZZXOaEaRdVde=w72-h72-p-rp-mo-ba2-br100","Johana Franceline","4/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The hotel is comfortable, even without using AC it still feels cool in the room. The service is very friendly. The parking lot is also spacious. There is wifi but when you enter the room the wifi signal immediately disappears. As a …","Local Guide · 12 reviews · 10 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QchZeuqqdsc2mxTzAL46o1Zp-eQpx0fXItgIlFx_-eADsDQzpyjY9GuirM6XH9EgCdepg=w72-h72-p-rp-br100","dnd_sobless","3/5","9 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","Book a standard room with one bed and AC..fast check in process and friendly staff, parking area for 8 cars..got a room on the 2nd floor, small room size (3x3m), very small bed size (maybe below queen bed size), 14 inch LCD TV, AC, …","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUXeiobq_BFyM6Gvar4q88OARRX6nzmGr62KmnWHfEup5GGIQjZ=w72-h72-p-rp-mo-ba4-br100","Hafny F","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Currently staying here, real-time review (Saturday, August 31, 2019, 10 pm)

Please read the pros and cons, this will be long: …","Local Guide · 95 reviews · 138 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWHTuRJKoee8HAx3Ga_X8SwrSosqAS3lsY8rS6N_JWdHiFGptTO=w72-h72-p-rp-mo-ba4-br100","Pima Pima","4/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Convenient place. Close to city center. Affordable prices. In the morning you get free breakfast.  The staff is very helpful, you can also borrow an iron. The most important thing in the cold city of Salatiga is the HEATHER WATER FUNCTION! …","Local Guide · 86 reviews · 27 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVOEoNbFMN7tHpr8TcL7rVK7XTQUFFhX9lTYj2VXWqG82hYq-om=w72-h72-p-rp-mo-ba3-br100","Angeliart","3/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Accommodation according to budget with 3 price options of 125 thousand, 165 thousand and 205 thousand. The rooms are small but clean and comfortable. All rooms are fully AC and have hot water facilities. Suitable for a temporary stopover.","Local Guide · 31 reviews · 11 photos","","","","Share","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QdtJFuKDyH12JEJN3_BlfWxVlXxwNlE01-8U9TzOZwmldhu0M3dlYNopslW5aXmuAyzhQ=w72-h72-p-rp-br100","rumahalleika","4/5","7 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","The room is not too big, not too small, just medium. I took a superior room, there is AC, king bed, hot and cold shower, TV, cupboard, mirror, breakfast for the whole room, WiFi up and down the 2nd floor only gets 1 bar if the dining room …","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeN0v0dahNBL_cuUcKNZmkih2il8KVUW1WLA1W06_qH1_lqzlK9MgaX8W4UMVqq1tGEBZ4=w72-h72-p-rp-br100","ljwelo","2/5","10 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","Although cheap, this hotel has many problems. The ceiling is dirty and almost broken, the service is very unfriendly and diligent, there is no mosquito net for the windows etc, and the rooms are not cleaned every day. The hotel is located …","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVTC7PO0lpcM8JcovAprp0wzJUXqSUD3C3pEa_J7x-T1an_lEcYTQ=w72-h72-p-rp-mo-ba5-br100","joree makagiansar","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The location is quite strategic in the middle of the city. The rooms are also clean and tidy. Only the parking space is not too big. For those of you who are looking for cheap accommodation, you can use this UKSW guest house to stay …","Local Guide · 165 reviews · 287 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV1AvnNxI3TTlpSkM9UiEao6eYSx5UEq8B5LYOZsFeOw6NRVXqR=w72-h72-p-rp-mo-ba4-br100","Sepha Abisai","1/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Deluxe room but the AC is only a blower and doesn't cool... If you're prepared to queue in the dining room for breakfast in the morning, you might run out later. This is the first time I've stayed at a hotel/guesthouse that ran out of breakfast. The deluxe rooms are slightly different from the regular ones.","Local Guide · 152 reviews · 170 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIlw_EAa0p1yZ07-egPPxzbIHLHMftPd6dvvkYK8H4UA5Xa3MM=w72-h72-p-rp-mo-br100","Sandy Candrono","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","No regrets staying here.. Clean room with full AC, complete satellite TV.. hot water shower is also available.. almost like a 1 star hotel with affordable price. Excellent service. Thank you Mr. Prayitno, our family is comfortable.. You have given the best.. See you again next time... Agus family","2 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0Qe_TTxL0kxbGwCcXfWUhtelzjGYJzfuUCTYaBh9-0aoC0b1YgpJ1qLw3nGyRDkM8fVNDQ=w72-h72-p-rp-br100","oriennna","2/5","8 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","Minimalist room, cold air conditioning and often not needed at night considering that Salatiga city is quite cool at night. Location in the middle of the city. It's just that the signboard is small so it can't be seen from the main road. There is hot and cold water. The breakfast menu is less varied.","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWWAIJcNMqiPF2DtLRel5TmnfyKPhGdEBu1a2gbn1GbnjYoU7knqQ=w72-h72-p-rp-mo-ba5-br100","Lintang Permata","5/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The hotel is clean, the staff is also friendly. The location is also good, not in the middle of the crowd but also not far from the center. It's just that the bathroom facilities need to be improved, especially the toilet. Meanwhile the shower is functioning well.","Local Guide · 91 reviews · 155 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXujcGXhEEUvr6XRWgNWtNfChAM3mRo7eUxGlwyRAPM8knLYdlu=w72-h72-p-rp-mo-ba4-br100","rachmawati dewi","5/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The location is strategic close to the city center of Salatiga
But there weren't any places around so I was confused about where to find them
The rooms are comfortable, the weather is cool, not noisy, air-conditioned, there is warm water, unfortunately there is no clock in the room","Local Guide · 47 reviews · 118 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIGH646VsDLZKpYjYLHzs9kutM-fwB15DdJ-aDm68AAPpmzog=w72-h72-p-rp-mo-br100","Ida Dewa","4/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The room is quite comfortable with an inexpensive price but there is no hot water, not all rooms use hot water because the air in Salatiga is quite cold.","3 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJft7h98Hyho5CL3rQ_RU3E9TAmVXN3t6pV8tbgehlBNGvPtA=w72-h72-p-rp-mo-ba3-br100","Fazal Akmal Musyarri","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Cheap and worth it. Original price 180k/room (order without application). Friendly staff, can leave your stuff anytime after checkout. Close to minimarket, mosque, stalls. Very strategic location.","Local Guide · 66 reviews · 2 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QftlnsLB8VReEIa8q3x-FUIWL9jAVnw9OiPzFml0xLx7k1DporKgZdMXGALflbNzntF3w=w72-h72-p-rp-br100","merrychan","5/5","11 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","The hotel atmosphere is very homey, the rooms are quite comfortable and quiet. Internet access via Wi-Fi is quite fast. Located in the city center (very close to the Kartini hallway and Pancasila field) and access to the city and to the …","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVFi11uloKjP2ABJPnzspF4PbNnhX1-SsJR6BQxtMWhZykX_4Y=w72-h72-p-rp-mo-br100","Duwi Pudji","1/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Room 208 (superior) is small, other rooms (superior) have a fairly large area, there is a dressing chair, there is soap. But it's different when you enter room 208, even though you pay according to Agoda you should get a superior …","5 reviews · 9 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVHsjnUI6WN0GMRzCiQJQ0-YOA6Jx8QhC7dk69Eypx2yReXIpv5=w72-h72-p-rp-mo-ba4-br100","Lunardi Sutedjo","3/5","2 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","It's in the reddoor category but the facilities are lacking, aka the water is small, sometimes it doesn't even flow, just stay one night, look for another hotel the next day","Local Guide · 134 reviews · 36 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVg3FDATeySLERpCn5F1aC7xB77IMTTDMH9KQaJ46oMldLelw3U5Q=w72-h72-p-rp-mo-ba5-br100","isti suriyanti","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The location is very strategic, in the center of Salatiga city, not far from the Pancasila square. Precisely in front of the education office. The place is comfortable for resting, standard facilities according to the price. Prices can be cheaper if you order via Red Doorz.","Local Guide · 275 reviews · 588 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocI_6BXH1amlArQBm10kKyZFlRdUJ-YUfx5hAIc6jZrQXCj68g=w72-h72-p-rp-mo-br100","Dian Triviena","4/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Spring bed in good condition, room is quite spacious. TV condition is good, AC is not cold enough. Bathroom & wardrobe need to be repaired/updated.","3 reviews · 1 photo","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUNCBlBAz6LfznmRQ4E9zpKSF1nmUrgcs3k6kp1N-E9WgUFetM-=w72-h72-p-rp-mo-ba4-br100","Lea Eli Ardhiawati","5/5","7 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The place is clean, comfortable, safe, quiet and the people are friendly. The price is still affordable. The facilities are full AC, TV, hot water, basically the best","Local Guide · 59 reviews · 81 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXnxEXMFLn7SmEKOvfVWhgO5UgoWn-Oq3my6Jp6_7aVCs51Ipc=w72-h72-p-rp-mo-br100","Oktaviana Lestari","3/5","3 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","The room is narrow and a bit dirty, the toilet seat looks dirty and yellow, there are lots of ants on the floor... Just stay here once","8 reviews · 6 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUaTQ05DOzQRu81uhgd-kiu1vSoea1YocWFYxRQ0ZF4Phk1dwJ4=w72-h72-p-rp-mo-ba4-br100","Yonatan Liauw","3/5","5 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Recommended for those looking for cheap accommodation 👍👍👍
The location is good in the middle of the city, the rooms are quite clean and comfortable, the facilities are already AC, TV, hot water, the parking lot is not …","Local Guide · 134 reviews · 65 photos","","","","Share","Like","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/local-reviews/AJMZ0QeWB0GIG9gGd6g9zDFXwjE9TRuKRtAO6HvwA5jEdK_CrOJXcVxp8esjQRYTFMjay2JK=w72-h72-p-rp-br100","43reginam","4/5","10 years ago on","Tripadvisor","https://www.gstatic.com/travel-hotels/branding/icon_100532569.png","for a budget hotel it's quite satisfying,||friendly staff, clean rooms and bathrooms.||The location is close to everywhere, there's also wifi||But unfortunately I didn't have time for breakfast yesterday :(||Check in time can be at 12 o'clock if they have available rooms","","","","","","","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW06x6tiQSAbg84Fm2_yUldfV0231VZCt1nboMeZV3TYuSm3QUU=w72-h72-p-rp-mo-ba6-br100","Chandra Martta","5/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Guesthouse with a low budget. Rooms okay. Parking okay. It's just that the food menu needs to be expanded dweh....qt at 7.30 it comes down and there's only a little left and there are no additions. Even though the food menu is delicious","Local Guide · 411 reviews · 854 photos","","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLOvD9IRTu44DA6hk67gvMfofpxZqVljMFnPsVtXcTdRMOnujg=w72-h72-p-rp-mo-br100","M. Rd","3/5","6 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","Staying at the UKSW guest house is quite comfortable, the location is strategic, close to food vendors. However, the bathroom is not satisfactory, the water is small and a bit cramped","3 reviews","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXcwPVhGOaBXTLFoKXtbMRU8_RcQRZ_HEf5LMv5OFBVMgjnvjHr=w72-h72-p-rp-mo-br100","Chandra Wisnu","5/5","4 years ago on","Google","https://www.gstatic.com/images/branding/product/1x/googleg_48dp.png","On August 12, 2020 we stayed here, there was a white power bank and a red cable left behind. Can we ask for information on the whereabouts of these items? Thank you for your attention.","9 reviews · 6 photos","","","","Like","Share","Translated by Google","・","See original (Indonesian)"
