Source,Name,Status,Date,Review,Place,cleaned_review,cleaned_review_indo,token,joined_token,label
https://lh3.googleusercontent.com/a-/ALV-UjVpCRvBh86dfwyx7OHLHiHA2f75whjxBye9_ylLcO76UV87Zn-s=w72-h72-p-rp-mo-ba4-br100,Richard D. A.,Local Guide Â· 59 reviews Â· 87 photos,3 years ago,Supported by great facilities,Fakultas Biologi UKSW,supported by great facilities,didukung oleh fasilitas hebat,"['dukung', '', 'fasilitas', 'hebat']",dukung  fasilitas hebat,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWa0-h2RlK7DeozS-Jk4Hwf62hcir14SUTCPkxDovKbrHK-2Pw=w72-h72-p-rp-mo-ba6-br100,Ruben Wicaksono,Local Guide Â· 405 reviews Â· 747 photos,5 years ago,Been here for almost 10 semesters from 2011.,Fakultas Biologi UKSW,been here for almost semesters from,Pernah ke sini selama hampir semester dari,"['pernah', '', 'sini', 'lama', 'hampir', 'semester', '']",pernah  sini lama hampir semester ,Negative
https://lh3.googleusercontent.com/a-/ALV-UjUcQPIgwP5nrXCq1cDv-7LbZypI9Kgz9SpKM9KeyhxIxh_LiDZ7=w72-h72-p-rp-mo-ba4-br100,Anggara Mahardika,Local Guide Â· 153 reviews Â· 177 photos,5 years ago,Learn about nature,Fakultas Biologi UKSW,learn about nature,Pelajari tentang Alam,"['ajar', '', 'alam']",ajar  alam,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVOYaf6hUJL3Nx5ozWIOHklMVB1fYukUy21yVF6F0KNqk_MNJiTew=w72-h72-p-rp-mo-br100,Arlita Aryana Omegawati,"140 reviews Â· 1,043 photos",8 years ago,"BravoFEB,Â FIFA UKSW!",Fakultas Ekonomi dan Bisnis UKSW,bravofeb fifa uksw,bravofeb fifa uksw,"['bravofeb', 'fifa', 'uksw']",bravofeb fifa uksw,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWU3uxSEDax9HugWPCJCsTZvJdd-zMhRAmnSNYXtitZHmuUyqdy=w72-h72-p-rp-mo-br100,Karuniarum Arsy,2 reviews,9 years ago,excited,Fakultas Ekonomi dan Bisnis UKSW,excited,bersemangat,['semangat'],semangat,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUJs585NdaXPffERBIsjbsOhAAc6TGFX3gEqWkPrzzVxuFnuPujzw=w72-h72-p-rp-mo-ba6-br100,Dwi Pristianto Purbo Nugroho,"Local Guide Â· 247 reviews Â· 2,189 photos",11 months ago,One of the most favorite faculty choices at UKSW. From S1 to SMP S3 level,Fakultas Ekonomi dan Bisnis UKSW,one of the most favorite faculty choices at uksw from s to smp s level,Salah satu pilihan fakultas paling favorit di UKSW dari S ke level SMP,"['salah', 'satu', 'pilih', 'fakultas', 'paling', 'favorit', '', 'uksw', '', '', 'level']",salah satu pilih fakultas paling favorit  uksw   level,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjXeSMk5CZqi0YEfeF3mOKkk--DOCdsuuYEzjLqb-rJ03cAgpvsa1w=w72-h72-p-rp-mo-ba6-br100,Yudha Wira Pratama Abdillah,"Local Guide Â· 519 reviews Â· 4,313 photos",3 years ago,Just stopping by for street photos,Fakultas Ekonomi dan Bisnis UKSW,just stopping by for street photos,Hanya mampir untuk foto jalanan,"['hanya', 'mampir', '', 'foto', 'jalan']",hanya mampir  foto jalan,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjVBdg8HD06D6uvrqffDLm_T6EnrkX9rb75CFttQVc8LWwdByszo=w72-h72-p-rp-mo-ba6-br100,David Pesudo,Local Guide Â· 681 reviews Â· 982 photos,3 years ago,A comfortable place to study! ð¥ â¦,Fakultas Ekonomi dan Bisnis UKSW,a comfortable place to study,tempat yang nyaman untuk belajar,"['tempat', '', 'nyaman', '', 'ajar']",tempat  nyaman  ajar,Positive
https://lh3.googleusercontent.com/a-/ALV-UjX7YTD-Y-ALYLtLiWtIr0TziQvEFBRWNqq17_7Sq3NjHyg9C18r=w72-h72-p-rp-mo-ba6-br100,Dedi Sunandar,"Local Guide Â· 396 reviews Â· 2,215 photos",6 years ago,I went to school here...even though it was still in the library building ð â¦,Fakultas Ekonomi dan Bisnis UKSW,i went to school hereeven though it was still in the library building,Saya pergi ke sekolah di sini meskipun masih ada di gedung perpustakaan,"['saya', 'pergi', '', 'sekolah', '', 'sini', 'meski', '', '', '', 'gedung', 'pustaka']",saya pergi  sekolah  sini meski    gedung pustaka,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjX8K8uQ0PkzVjXEcPlA1BNcyls5zgDNrDQardlraQ_Z_eu_EHxi=w72-h72-p-rp-mo-br100,Christian Mola Mira Kaho,7 reviews Â· 7 photos,2 years ago,"Comfortable place for discussion, spacious car park... Neat",Fakultas Ekonomi dan Bisnis UKSW,comfortable place for discussion spacious car park neat,Tempat yang nyaman untuk diskusi tempat parkir mobil yang luas rapi,"['tempat', '', 'nyaman', '', 'diskusi', 'tempat', 'parkir', 'mobil', '', 'luas', 'rapi']",tempat  nyaman  diskusi tempat parkir mobil  luas rapi,Positive
https://lh3.googleusercontent.com/a/ACg8ocK5b8eXBBQrbQ8456Rg-6IqBCCIG1iytIcFMyaIHwkxtgm_=w72-h72-p-rp-mo-ba4-br100,WILSON Rajagukguk,Local Guide Â· 86 reviews Â· 11 photos,2 years ago,very well,Fakultas Ekonomi dan Bisnis UKSW,very well,sangat baik,"['sangat', 'baik']",sangat baik,Positive
https://lh3.googleusercontent.com/a/ACg8ocKMUVhb1NfGAjnWGldCa1uDJZ4J6yRTG1OSRG3Q3QoVQl6eAA=w72-h72-p-rp-mo-br100,Chang Hong Wee,164 reviews Â· 5 photos,2 years ago,Green and fresh engineering campus.,Fakultas Elektro UKSW,green and fresh engineering campus,kampus teknik hijau dan segar,"['kampus', 'teknik', 'hijau', '', 'segar']",kampus teknik hijau  segar,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVC7HF7QOCd1M8ABCmJobDKYmejGQfd4fSOGUX-0l3OUJ-ucuI=w72-h72-p-rp-mo-ba2-br100,Dennis Nehemia,Local Guide Â· 14 reviews Â· 2 photos,2 months ago,"One of the best private electronics engineering campuses in Central Java. Don't forget to choose the association of the association's children, my dears..",Fakultas Elektro UKSW,one of the best private electronics engineering campuses in central java dont forget to choose the association of the associations children my dears,Salah satu kampus teknik elektronik swasta terbaik di java pusat jangan lupa untuk memilih asosiasi anak -anak asosiasi sayangku,"['salah', 'satu', 'kampus', 'teknik', 'elektronik', 'swasta', 'baik', '', 'java', 'pusat', 'jangan', 'lupa', '', 'pilih', 'asosiasi', 'anak', '-anak', 'asosiasi', 'sayang']",salah satu kampus teknik elektronik swasta baik  java pusat jangan lupa  pilih asosiasi anak -anak asosiasi sayang,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjUpwZg2WoWmxh5-Ej-plXsCnVedq4QVjHcdRHfB-OzV9BmbUY8=w72-h72-p-rp-mo-ba3-br100,Nugro Septianto,Local Guide Â· 43 reviews Â· 11 photos,3 years ago,a place full of memories from 5 years and 4 months... often in the back corner room for the CCC/EC team while waiting for the evening lecture schedule. quiet but not so scary,Fakultas Elektro UKSW,a place full of memories from years and months often in the back corner room for the cccec team while waiting for the evening lecture schedule quiet but not so scary,Tempat yang penuh dengan kenangan dari bertahun -tahun dan berbulan -bulan di ruang sudut belakang untuk tim CCCEC sambil menunggu jadwal kuliah malam dengan tenang tapi tidak begitu menakutkan,"['tempat', '', 'penuh', '', 'kenang', '', 'tahun', '-tahun', '', 'bulan', '-bulan', '', 'ruang', 'sudut', 'belakang', '', 'tim', 'cccec', '', 'tunggu', 'jadwal', 'kuliah', 'malam', '', 'tenang', '', '', '', 'takut']",tempat  penuh  kenang  tahun -tahun  bulan -bulan  ruang sudut belakang  tim cccec  tunggu jadwal kuliah malam  tenang    takut,Positive
https://maps.app.goo.gl/75rWUAQk3mzoJJim6,David Pseudo,Local Guide Â· 55 reviews Â· 3 photos,a year ago,Song and worship,Kapel UKSW,song and worship,lagu dan ibadah,"['lagu', '', 'ibadah']",lagu  ibadah,Positive
https://maps.app.goo.gl/ARrFMrNGt3ArFGkM9,Ester Celine,Local Guide Â· 55 reviews Â· 3 photos,4 years ago,"Clean, quite comfortable",Kapel UKSW,clean quite comfortable,Bersih cukup nyaman,"['bersih', 'cukup', 'nyaman']",bersih cukup nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUcxyyMnBCetrU-cNmL_HH7ab9Vh5HW3XvdK3HTXVsNoPBSkqdIvg=w72-h72-p-rp-mo-ba3-br100,Alex Setyadi,Local Guide Â· 39 reviews Â· 14 photos,9 months ago,"It has been around for more than 50 years, A accreditation and excellence is very worthy of studying law here.",Fakultas Hukum UKSW,it has been around for more than years a accreditation and excellence is very worthy of studying law here,Sudah ada selama lebih dari bertahun -tahun akreditasi dan keunggulan sangat layak untuk mempelajari hukum di sini,"['sudah', '', 'lama', 'lebih', '', 'tahun', '-tahun', 'akreditasi', '', 'unggul', 'sangat', 'layak', '', 'ajar', 'hukum', '', 'sini']",sudah  lama lebih  tahun -tahun akreditasi  unggul sangat layak  ajar hukum  sini,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWwZ1KS6ohx0swYJu_lbXsCO2-cgEx2kRKSIjG-oOFXqg_nK_En=w72-h72-p-rp-mo-ba5-br100,Abdul Wahab,Local Guide Â· 127 reviews Â· 961 photos,6 years ago,The UKSW Law Faculty is in building F which is located next to the UKSW field.,Fakultas Hukum UKSW,the uksw law faculty is in building f which is located next to the uksw field,Fakultas hukum UKSW berada di Bangunan F yang terletak di sebelah Lapangan Uksw,"['fakultas', 'hukum', 'uksw', 'ada', '', 'bangun', 'f', '', 'letak', '', 'belah', 'lapang', 'uksw']",fakultas hukum uksw ada  bangun f  letak  belah lapang uksw,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjW7n5U1d48HxJvJFbjM-4HGebGxaDGl3s_o8dAgiq2LFWMEWTg=w72-h72-p-rp-mo-ba2-br100,Freidelino De Sousa,Local Guide Â· 18 reviews Â· 2 photos,2 years ago,"Has good lecture buildings and facilities. Apart from that, UKSW FH also has highly qualified teaching staff. UKSW FH has more than 50 years of experience in running higher legal education. Currently accredited A and on its way to Excellent.",Fakultas Hukum UKSW,has good lecture buildings and facilities apart from that uksw fh also has highly qualified teaching staff uksw fh has more than years of experience in running higher legal education currently accredited a and on its way to excellent,Memiliki bangunan dan fasilitas kuliah yang baik selain dari UKSW FH juga memiliki staf pengajar yang sangat berkualifikasi UKSW FH memiliki lebih dari tahun pengalaman dalam menjalankan pendidikan hukum yang lebih tinggi saat ini terakreditasi dan dalam perjalanannya ke luar biasa,"['milik', 'bangun', '', 'fasilitas', 'kuliah', '', 'baik', '', '', 'uksw', 'fh', '', 'milik', 'staf', 'ajar', '', 'sangat', 'kualifikasi', 'uksw', 'fh', 'milik', 'lebih', '', 'tahun', 'alam', '', 'jalan', 'didik', 'hukum', '', 'lebih', 'tinggi', '', '', 'akreditasi', '', '', 'jalan', '', 'luar', 'biasa']",milik bangun  fasilitas kuliah  baik   uksw fh  milik staf ajar  sangat kualifikasi uksw fh milik lebih  tahun alam  jalan didik hukum  lebih tinggi   akreditasi   jalan  luar biasa,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjUy6BjWN1xTI7jmLIEKauvOyTeVCIfzyB-HKGvhUckPuI47MJo=w72-h72-p-rp-mo-ba4-br100,Yahya Sholahudin,Local Guide Â· 85 reviews Â· 419 photos,6 years ago,The place is a center for legal studies,Fakultas Hukum UKSW,the place is a center for legal studies,Tempat ini adalah pusat studi hukum,"['tempat', '', '', 'pusat', 'studi', 'hukum']",tempat   pusat studi hukum,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjUy8E9iT0vgL_H7_Cpg8P9Y5ntzqZTNt0JJo1Yo8U9NI_YWx0EI=w72-h72-p-rp-mo-ba4-br100,Your Mind,Local Guide Â· 112 reviews Â· 33 photos,2 years ago,"great, good
I didn't disappoint at all at FH UKSW
UKSW is the UKSW law faculty",Fakultas Hukum UKSW,great good i didnt disappoint at all at fh uksw uksw is the uksw law faculty,Bagus bagus saya tidak mengecewakan sama sekali di fh uksw uksw adalah fakultas hukum uksw,"['bagus', 'bagus', '', '', 'kecewa', 'sama', 'sekali', '', 'fh', 'uksw', 'uksw', '', 'fakultas', 'hukum', 'uksw']",bagus bagus   kecewa sama sekali  fh uksw uksw  fakultas hukum uksw,Negative
https://lh3.googleusercontent.com/a-/ALV-UjWdbxjcr08Pyi3QjJqRS-VKD54gXTQsQVSIpOOns-Z56n3hPAI=w72-h72-p-rp-mo-ba6-br100,Dian Meitiash,"Local Guide Â· 238 reviews Â· 1,681 photos",7 years ago,UKSW Satya Wacana Christian University law faculty,Fakultas Hukum UKSW,uksw satya wacana christian university law faculty,uksw satya wacana christian university law faculty,"['uksw', 'satya', 'wacana', 'christian', 'university', 'law', 'faculty']",uksw satya wacana christian university law faculty,Neutral
https://lh3.googleusercontent.com/a/ACg8ocLkfKU7k5nPaqrMlKA4GQuBd6iSAksKd1ERWq8tjP4WVX5KYg=w72-h72-p-rp-mo-br100,Ayu Niken Pratiwi,8 reviews Â· 6 photos,3 years ago,A suitable place to study,Fakultas Hukum UKSW,a suitable place to study,tempat yang cocok untuk belajar,"['tempat', '', 'cocok', '', 'ajar']",tempat  cocok  ajar,Positive
https://lh3.googleusercontent.com/a-/ALV-UjUG9172mEcIdCGbjm890OKaJQNT5Vir4VFvbF6MsvlwXpnNuRfY=w72-h72-p-rp-mo-ba2-br100,Juan Fridz,Local Guide Â· 11 reviews Â· 2 photos,2 years ago,"Neat, safe, clean toilets",Fakultas Hukum UKSW,neat safe clean toilets,Toilet bersih yang rapi aman,"['toilet', 'bersih', '', 'rapi', 'aman']",toilet bersih  rapi aman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjW77hubii-JecidU_1-wIjlG7xq-IwAD84yiACGVcI-U8LXO3k0=w72-h72-p-rp-mo-br100,WILZON BATKORMBAWA,2 reviews,3 years ago,Very quiet and comfortableð¥° â¦,Fakultas Hukum UKSW,very quiet and comfortable,sangat tenang dan nyaman,"['sangat', 'tenang', '', 'nyaman']",sangat tenang  nyaman,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVMJoYUkS1nxTLdGiq-rCgYwkvjQjJ_AuGyGTIfJyFT32UHXK4Y=w72-h72-p-rp-mo-br100,Javier Gulo,2 reviews,4 years ago,Fairness and quality,Fakultas Hukum UKSW,fairness and quality,keadilan dan kualitas,"['adil', '', 'kualitas']",adil  kualitas,Positive
https://lh3.googleusercontent.com/a-/ALV-UjVBdg8HD06D6uvrqffDLm_T6EnrkX9rb75CFttQVc8LWwdByszo=w72-h72-p-rp-mo-ba6-br100,David Pesudo,Local Guide Â· 681 reviews Â· 982 photos,a year ago,Nice,Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,nice,Bagus,['bagus'],bagus,Positive
https://lh3.googleusercontent.com/a-/ALV-UjXDc7zb5Tqx0JwN4a4y23_QDIkviDzHnUBvi9pepFr3BNg4RkG8=w72-h72-p-rp-mo-ba4-br100,Zalma Anisa,Local Guide Â· 54 reviews Â· 133 photos,6 years ago,"One of the faculties at UKSW, located near the back entrance of campus. The air is cool, shady but a little small.",Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,one of the faculties at uksw located near the back entrance of campus the air is cool shady but a little small,"Salah satu fakultas di UKSW yang terletak di dekat pintu belakang kampus, udara dinginnya teduh tapi sedikit kecil","['salah', 'satu', 'fakultas', '', 'uksw', '', 'letak', '', 'dekat', 'pintu', 'belakang', 'kampus', 'udara', 'dingin', 'teduh', '', 'sedikit', 'kecil']",salah satu fakultas  uksw  letak  dekat pintu belakang kampus udara dingin teduh  sedikit kecil,Positive
https://lh3.googleusercontent.com/a-/ALV-UjWwZ1KS6ohx0swYJu_lbXsCO2-cgEx2kRKSIjG-oOFXqg_nK_En=w72-h72-p-rp-mo-ba5-br100,Abdul Wahab,Local Guide Â· 127 reviews Â· 961 photos,6 years ago,"One of the faculties at UKSW.
The FISKOM building is located next to the UKSW Postgraduate Faculty.",Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,one of the faculties at uksw the fiskom building is located next to the uksw postgraduate faculty,Salah satu fakultas di UKSW Gedung Fiskom terletak di sebelah fakultas pascasarjana UKSW,"['salah', 'satu', 'fakultas', '', 'uksw', 'gedung', 'fiskom', 'letak', '', 'belah', 'fakultas', 'pascasarjana', 'uksw']",salah satu fakultas  uksw gedung fiskom letak  belah fakultas pascasarjana uksw,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWJ_DCZS-pFhVmvYqNjH_hugwA5bCXr17pnN9dRrJ5RmB6hy-4=w72-h72-p-rp-mo-ba4-br100,Konveksi Salatiga,Local Guide Â· 141 reviews Â· 117 photos,6 years ago,The private university in Salatiga is the best in Central Java and ranked 36th in Indonesia. UKSW is also nicknamed Mini Indonesia because its students come from various provinces in Indonesia.,Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,the private university in salatiga is the best in central java and ranked th in indonesia uksw is also nicknamed mini indonesia because its students come from various provinces in indonesia,Universitas swasta di Salatiga adalah yang terbaik di Jawa Tengah dan peringkat Th di Indonesia UKSW juga dijuluki Mini Indonesia karena para siswanya berasal dari berbagai provinsi di Indonesia,"['universitas', 'swasta', '', 'salatiga', '', '', 'baik', '', 'jawa', 'tengah', '', 'peringkat', '', 'indonesia', 'uksw', '', 'juluk', 'mini', 'indonesia', '', '', 'siswa', 'asal', '', 'bagai', 'provinsi', '', 'indonesia']",universitas swasta  salatiga   baik  jawa tengah  peringkat  indonesia uksw  juluk mini indonesia   siswa asal  bagai provinsi  indonesia,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWdbxjcr08Pyi3QjJqRS-VKD54gXTQsQVSIpOOns-Z56n3hPAI=w72-h72-p-rp-mo-ba6-br100,Dian Meitiash,"Local Guide Â· 238 reviews Â· 1,681 photos",7 years ago,SWCU FISKOM Faculty of Social Sciences and Communication Office,Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,swcu fiskom faculty of social sciences and communication office,SWCU FISKOM Fakultas Ilmu Sosial dan Kantor Komunikasi,"['swcu', 'fiskom', 'fakultas', 'ilmu', 'sosial', '', 'kantor', 'komunikasi']",swcu fiskom fakultas ilmu sosial  kantor komunikasi,Neutral
https://lh3.googleusercontent.com/a/ACg8ocKGu9yzSs3n6bD4FuTG1zHkqEPQfajgmsQlwjhIvpAZkKobe5RT=w72-h72-p-rp-mo-ba4-br100,Putut Fredo,Local Guide Â· 49 reviews Â· 68 photos,6 years ago,This is a building for the Faculty of Communication and Communication,Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,this is a building for the faculty of communication and communication,Ini adalah bangunan untuk fakultas komunikasi dan komunikasi,"['ini', '', 'bangun', '', 'fakultas', 'komunikasi', '', 'komunikasi']",ini  bangun  fakultas komunikasi  komunikasi,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjX9O9NI57XOxmi39jL70jtf9G7lW279fZ5bxKpMbrqBksSBA5uN=w72-h72-p-rp-mo-ba4-br100,Shy Cracker,Local Guide Â· 46 reviews Â· 7 photos,7 years ago,Faculty of Social Sciences & Communication,Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,faculty of social sciences communication,Fakultas Komunikasi Ilmu Sosial,"['fakultas', 'komunikasi', 'ilmu', 'sosial']",fakultas komunikasi ilmu sosial,Neutral
https://lh3.googleusercontent.com/a-/ALV-UjWVWwXHqrwbULZ0LPXRSgrtJvT341i5oEwjCC8gYE4dx1xiF7rM=w72-h72-p-rp-mo-ba5-br100,martin setyawan,Local Guide Â· 189 reviews Â· 924 photos,7 years ago,The right place to study communication...,Fakultas Ilmu Sosial dan Ilmu Komunikasi UKSW,the right place to study communication,Tempat yang tepat untuk mempelajari komunikasi,"['tempat', '', 'tepat', '', 'ajar', 'komunikasi']",tempat  tepat  ajar komunikasi,Positive
